invoice_number,document_type,typeDte_description,client_name,address,tienda,date,description,product_type_name,quantity,price,total
92420,6,Factura Electrónica,KAMI SAN MIGUEL SPA,Gran Avenida 4399,San Miguel,2024-06-05,HARINA 1 KG,INDIRECTO,"4,000000","1325,0",5300
92420,6,Factura Electrónica,KAMI SAN MIGUEL SPA,Gran Avenida 4399,San Miguel,2024-06-05,243 PLASTICO 200 UNIDADES,INDIRECTO,"2,000000","17000,0",34000
92420,6,Factura Electrónica,KAMI SAN MIGUEL SPA,Gran Avenida 4399,San Miguel,2024-06-05,BOLSA CAMISETA 40X50 BLANCA,INDIRECTO,"2,000000","1376,0",2752
5213,9,Nota de Crédito Electrónica,KAMI PENALOLEN SPA,No Address,No Definido,2024-06-05,CUBOS DE ALMENDRA 350 GRS,INDIRECTO,"5,000000","3615,0",18075
92320,6,Factura Electrónica,LATIN PIZZA LA GRANJA SPA,Joaquín Edward Bello 10488 A,No Definido,2024-06-03,DESENGRASANTE BIDON 5 LITROS,INDIRECTO,"1,000000","7396,0",7396
92320,6,Factura Electrónica,LATIN PIZZA LA GRANJA SPA,Joaquín Edward Bello 10488 A,No Definido,2024-06-03,PAPEL HIGIENICO 4 UNIDADES,INDIRECTO,"1,000000","1024,0",1024
92062,6,Factura Electrónica,KAMI PADRE HURTADO SPA,EL MANZANO 391 ,Padre Hurtado,2024-06-01,CHAQUETA CHEF KAMISUSHI - XS,INDIRECTO,"1,000000","19876,0",19876
92062,6,Factura Electrónica,KAMI PADRE HURTADO SPA,EL MANZANO 391 ,Padre Hurtado,2024-06-01,CHAQUETA CHEF KAMISUSHI - S,INDIRECTO,"1,000000","19876,0",19876
92062,6,Factura Electrónica,KAMI PADRE HURTADO SPA,EL MANZANO 391 ,Padre Hurtado,2024-06-01,POLERA SERVICIO PIQUE M,INDIRECTO,"4,000000","6828,0",27312
92062,6,Factura Electrónica,KAMI PADRE HURTADO SPA,EL MANZANO 391 ,Padre Hurtado,2024-06-01,POLERA SERVICIO PIQUE L,INDIRECTO,"2,000000","6828,0",13656
92062,6,Factura Electrónica,KAMI PADRE HURTADO SPA,EL MANZANO 391 ,Padre Hurtado,2024-06-01,POLERA ADMINISTRADOR L,INDIRECTO,"6,000000","12250,0",73500
92208,6,Factura Electrónica,KAMI PENAFLOR SPA,CALLE 1 11 CANTAROS DE AGUA,Peñaflor,2024-06-02,CAJA DE PIZZA FAMILIAR LOGO 150 ,INDIRECTO,"1,000000","59813,0",59813
92427,6,Factura Electrónica,KAMI EL SALTO SPA,PLAZA EL SALTO 090,El Salto,2024-06-04,PALTA HASS KILO,INDIRECTO,"10,000000","5500,0",55000
92427,6,Factura Electrónica,KAMI EL SALTO SPA,PLAZA EL SALTO 090,El Salto,2024-06-04,NORI 100 HOJAS GOLD,INDIRECTO,"2,000000","8363,0",16726
92427,6,Factura Electrónica,KAMI EL SALTO SPA,PLAZA EL SALTO 090,El Salto,2024-06-04,243 PLASTICO 200 UNIDADES,INDIRECTO,"1,000000","17000,0",17000
92427,6,Factura Electrónica,KAMI EL SALTO SPA,PLAZA EL SALTO 090,El Salto,2024-06-04,SALSA DULCE TINETA,INDIRECTO,"1,000000","33898,0",33898
92427,6,Factura Electrónica,KAMI EL SALTO SPA,PLAZA EL SALTO 090,El Salto,2024-06-04,SOYA KIKKOMAN TINETA,INDIRECTO,"1,000000","56250,0",56250
92297,6,Factura Electrónica,LATIN PIZZA EL BOSQUE SPA,AVENIDA PADRE HURTADO 13180,No Definido,2024-06-03,PAPAS PRE FRITAS BOLSA 2 5 KG 7X7 MM,INDIRECTO,"2,000000","5825,0",11650
92297,6,Factura Electrónica,LATIN PIZZA EL BOSQUE SPA,AVENIDA PADRE HURTADO 13180,No Definido,2024-06-03,ACEITUNA LAMINADA EL BUHO 1800 GR,INDIRECTO,"2,000000","4000,0",8000
92486,6,Factura Electrónica,KAMI TOME SPA,Avenida Latorre 454 LOCAL 5,Tome,2024-06-05,ACEITE VEGETAL 900 CC,INDIRECTO,"5,000000","2218,0",11090
92486,6,Factura Electrónica,KAMI TOME SPA,Avenida Latorre 454 LOCAL 5,Tome,2024-06-05,ARROZ MANGA 10 KG,INDIRECTO,"1,000000","14375,0",14375
92486,6,Factura Electrónica,KAMI TOME SPA,Avenida Latorre 454 LOCAL 5,Tome,2024-06-05,CAMARON S CASCARA KG,INDIRECTO,"1,000000","7238,0",7238
92486,6,Factura Electrónica,KAMI TOME SPA,Avenida Latorre 454 LOCAL 5,Tome,2024-06-05,CHAMPINON TARRO 400 GRS,INDIRECTO,"2,000000","1613,0",3226
92486,6,Factura Electrónica,KAMI TOME SPA,Avenida Latorre 454 LOCAL 5,Tome,2024-06-05,HARINA 1 KG,INDIRECTO,"2,000000","1325,0",2650
92486,6,Factura Electrónica,KAMI TOME SPA,Avenida Latorre 454 LOCAL 5,Tome,2024-06-05,HUEVO EN POLVO PAQUETE 500 GRS,INDIRECTO,"1,000000","4625,0",4625
92486,6,Factura Electrónica,KAMI TOME SPA,Avenida Latorre 454 LOCAL 5,Tome,2024-06-05,KANIKAMA KILO,INDIRECTO,"3,000000","2750,0",8250
92486,6,Factura Electrónica,KAMI TOME SPA,Avenida Latorre 454 LOCAL 5,Tome,2024-06-05,NORI 100 HOJAS GOLD,INDIRECTO,"1,000000","8363,0",8363
92486,6,Factura Electrónica,KAMI TOME SPA,Avenida Latorre 454 LOCAL 5,Tome,2024-06-05,PALITOS PAQUETE,INDIRECTO,"1,000000","2000,0",2000
92486,6,Factura Electrónica,KAMI TOME SPA,Avenida Latorre 454 LOCAL 5,Tome,2024-06-05,PALMITOS TARRO ENTERO 800 GRS,INDIRECTO,"3,000000","4438,0",13314
92486,6,Factura Electrónica,KAMI TOME SPA,Avenida Latorre 454 LOCAL 5,Tome,2024-06-05,PANKO BOLSA 1 KG,INDIRECTO,"3,000000","2063,0",6189
92486,6,Factura Electrónica,KAMI TOME SPA,Avenida Latorre 454 LOCAL 5,Tome,2024-06-05,PECHUGA DESHUESADA KG,INDIRECTO,"12,000000","4225,0",50700
92486,6,Factura Electrónica,KAMI TOME SPA,Avenida Latorre 454 LOCAL 5,Tome,2024-06-05,PIMENTON ROJO KILO CONCE,DIRECTO,"0,300000","4202,0",1261
92486,6,Factura Electrónica,KAMI TOME SPA,Avenida Latorre 454 LOCAL 5,Tome,2024-06-05,PIMENTON VERDE CONCE,DIRECTO,"0,300000","4202,0",1261
92486,6,Factura Electrónica,KAMI TOME SPA,Avenida Latorre 454 LOCAL 5,Tome,2024-06-05,QUESO CREMA BARRA 1 36 KG,INDIRECTO,"3,000000","8938,0",26814
92486,6,Factura Electrónica,KAMI TOME SPA,Avenida Latorre 454 LOCAL 5,Tome,2024-06-05,SALSA DULCE TINETA,INDIRECTO,"1,000000","33898,0",33898
92486,6,Factura Electrónica,KAMI TOME SPA,Avenida Latorre 454 LOCAL 5,Tome,2024-06-05,PALTA HASS CONCE 2,DIRECTO,"3,000000","5876,0",17628
91883,6,Factura Electrónica,LATIN PIZZA CERRILLOS SPA,Lo Errazuriz 2091 A,No Definido,2024-06-01,CARNE MOLIDA 1KG 7 GRASA,INDIRECTO,"1,000000","6613,0",6613
91883,6,Factura Electrónica,LATIN PIZZA CERRILLOS SPA,Lo Errazuriz 2091 A,No Definido,2024-06-01,CHAMPINON CONGELADO 2 5 KG,INDIRECTO,"1,000000","8250,0",8250
91883,6,Factura Electrónica,LATIN PIZZA CERRILLOS SPA,Lo Errazuriz 2091 A,No Definido,2024-06-01,QUESO MOZZARELLA DON JAIME 1 X 4KG,INDIRECTO,"1,000000","24750,0",24750
91883,6,Factura Electrónica,LATIN PIZZA CERRILLOS SPA,Lo Errazuriz 2091 A,No Definido,2024-06-01,TRUTO DE POLLO KG,INDIRECTO,"1,000000","4238,0",4238
91883,6,Factura Electrónica,LATIN PIZZA CERRILLOS SPA,Lo Errazuriz 2091 A,No Definido,2024-06-01,MASA PIZZA KG,INDIRECTO,"30,000000","740,0",22200
91883,6,Factura Electrónica,LATIN PIZZA CERRILLOS SPA,Lo Errazuriz 2091 A,No Definido,2024-06-01,CAJA DE PIZZA FAMILIAR 35X35,INDIRECTO,"2,000000","22188,0",44376
92489,6,Factura Electrónica,KAMI PENALOLEN SPA,No Address,No Definido,2024-06-05,DESENGRASANTE BIDON 5 LITROS,INDIRECTO,"1,000000","7396,0",7396
92489,6,Factura Electrónica,KAMI PENALOLEN SPA,No Address,No Definido,2024-06-05,ESPONJA UNIDAD,INDIRECTO,"5,000000","115,0",575
92489,6,Factura Electrónica,KAMI PENALOLEN SPA,No Address,No Definido,2024-06-05,VIRUTILLA GRUESA UNIDAD,INDIRECTO,"5,000000","150,0",750
92500,6,Factura Electrónica,KAMI EL SALTO SPA,PLAZA EL SALTO 090,El Salto,2024-06-05,CEBOLLIN DOCENA,INDIRECTO,"1,000000","8125,0",8125
92500,6,Factura Electrónica,KAMI EL SALTO SPA,PLAZA EL SALTO 090,El Salto,2024-06-05,CIBOULLETE DOCENA,INDIRECTO,"2,000000","3750,0",7500
92500,6,Factura Electrónica,KAMI EL SALTO SPA,PLAZA EL SALTO 090,El Salto,2024-06-05,VINAGRE PREPARADO TINETA,INDIRECTO,"1,000000","24283,0",24283
91752,6,Factura Electrónica,LATIN PIZZA CURACAVI SPA,Presbitero Moraga 307 C,No Definido,2024-06-01,NOVA PAQUETE X 2 UNIDADES,INDIRECTO,"1,000000","7363,0",7363
91752,6,Factura Electrónica,LATIN PIZZA CURACAVI SPA,Presbitero Moraga 307 C,No Definido,2024-06-01,CLORO BIDON 5 LITROS,INDIRECTO,"1,000000","2000,0",2000
91752,6,Factura Electrónica,LATIN PIZZA CURACAVI SPA,Presbitero Moraga 307 C,No Definido,2024-06-01,DESENGRASANTE BIDON 5 LITROS,INDIRECTO,"1,000000","7396,0",7396
91752,6,Factura Electrónica,LATIN PIZZA CURACAVI SPA,Presbitero Moraga 307 C,No Definido,2024-06-01,ESPONJA UNIDAD,INDIRECTO,"2,000000","115,0",230
91752,6,Factura Electrónica,LATIN PIZZA CURACAVI SPA,Presbitero Moraga 307 C,No Definido,2024-06-01,VIRUTILLA GRUESA UNIDAD,INDIRECTO,"1,000000","150,0",150
91752,6,Factura Electrónica,LATIN PIZZA CURACAVI SPA,Presbitero Moraga 307 C,No Definido,2024-06-01,GUANTES NITRILO CAJA TALLA S,INDIRECTO,"1,000000","5738,0",5738
92232,6,Factura Electrónica,KAMI RANCAGUA SPA,Alameda 430,Rancagua,2024-06-02,DESENGRASANTE BIDON 5 LITROS,INDIRECTO,"1,000000","7396,0",7396
92232,6,Factura Electrónica,KAMI RANCAGUA SPA,Alameda 430,Rancagua,2024-06-02,GUANTES NITRILO CAJA TALLA L,INDIRECTO,"2,000000","5738,0",11476
92232,6,Factura Electrónica,KAMI RANCAGUA SPA,Alameda 430,Rancagua,2024-06-02,GUANTES NITRILO CAJA TALLA M,INDIRECTO,"2,000000","5738,0",11476
92232,6,Factura Electrónica,KAMI RANCAGUA SPA,Alameda 430,Rancagua,2024-06-02,LAVALOZA INDUSTRIAL BIDON 5 LITROS,INDIRECTO,"1,000000","3250,0",3250
92232,6,Factura Electrónica,KAMI RANCAGUA SPA,Alameda 430,Rancagua,2024-06-02,MASCARILLAS CAJA,INDIRECTO,"2,000000","1113,0",2226
92232,6,Factura Electrónica,KAMI RANCAGUA SPA,Alameda 430,Rancagua,2024-06-02,NOVA PAQUETE X 2 UNIDADES,INDIRECTO,"2,000000","7363,0",14726
92232,6,Factura Electrónica,KAMI RANCAGUA SPA,Alameda 430,Rancagua,2024-06-02,PAPEL HIGIENICO 4 UNIDADES,INDIRECTO,"2,000000","1024,0",2048
92232,6,Factura Electrónica,KAMI RANCAGUA SPA,Alameda 430,Rancagua,2024-06-02,BEBIDA PACK 350 ML SPRITE,INDIRECTO,"1,000000","4958,0",4958
92176,6,Factura Electrónica,LATIN PIZZA PADRE HURTADO SPA,No Address,No Definido,2024-06-02,PEPPERONI CONGELADO 1 KG,INDIRECTO,"1,000000","12225,0",12225
92176,6,Factura Electrónica,LATIN PIZZA PADRE HURTADO SPA,No Address,No Definido,2024-06-02,PAPAS PRE FRITAS BOLSA 2 5 KG 7X7 MM,INDIRECTO,"2,000000","5825,0",11650
92176,6,Factura Electrónica,LATIN PIZZA PADRE HURTADO SPA,No Address,No Definido,2024-06-02,TOMATE GRANDE KG,INDIRECTO,"3,000000","2500,0",7500
92176,6,Factura Electrónica,LATIN PIZZA PADRE HURTADO SPA,No Address,No Definido,2024-06-02,ACEITUNA LAMINADA EL BUHO 1800 GR,INDIRECTO,"1,000000","4000,0",4000
92167,6,Factura Electrónica,LATIN PIZZA CONCHALI SPA,INDEPENDENCIA 5741,Conchali,2024-06-02,BEBIDA PACK 350 ML FANTA,INDIRECTO,"2,000000","4958,0",9916
92167,6,Factura Electrónica,LATIN PIZZA CONCHALI SPA,INDEPENDENCIA 5741,Conchali,2024-06-02,BEBIDA PACK 350 ML SPRITE,INDIRECTO,"2,000000","4958,0",9916
5196,9,Nota de Crédito Electrónica,KAMI SAN JOAQUIN SPA,"Departamental Nro 36, Dpto AyB",San Joaquin,2024-06-02,POLERA ADMINISTRADOR XS,INDIRECTO,"3,000000","12250,0",36750
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,ATUN 500GRS,INDIRECTO,"1,000000","3745,0",3745
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,CAMARON S CASCARA KG,INDIRECTO,"10,000000","7238,0",72380
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,GYOSAS CAMARON SHEN UNIDAD,INDIRECTO,"1,000000","5525,0",5525
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,GYOSAS CERDO SHEN UNIDAD,INDIRECTO,"1,000000","4191,0",4191
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,GYOSAS POLLO SHEN UNIDAD,INDIRECTO,"1,000000","4191,0",4191
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,KANIKAMA KILO,INDIRECTO,"10,000000","2750,0",27500
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,PECHUGA DESHUESADA KG,INDIRECTO,"36,000000","4225,0",152100
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,REINETA SIN PIEL KILO,INDIRECTO,"10,000000","9000,0",90000
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,SALMON FILETE TRIMD 3 4 PREMIUM KILO,INDIRECTO,"1,600000","14000,0",22400
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,ACEITE VEGETAL 900 CC,INDIRECTO,"12,000000","2218,0",26616
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,ARROZ MANGA 10 KG,INDIRECTO,"8,000000","14375,0",115000
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,PALMITOS TARRO ENTERO 800 GRS,INDIRECTO,"12,000000","4438,0",53256
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,CHAMPINON TARRO 400 GRS,INDIRECTO,"24,000000","1613,0",38712
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,CHOCLO TARRO 400 GRS,INDIRECTO,"24,000000","1041,0",24984
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,HARINA 1 KG,INDIRECTO,"10,000000","1325,0",13250
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,HUEVO EN POLVO PAQUETE 500 GRS,INDIRECTO,"3,000000","4625,0",13875
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,LIMON SUCEDANEO BIDON 5 LTS,INDIRECTO,"1,000000","3541,0",3541
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,NORI 100 HOJAS GOLD,INDIRECTO,"12,000000","8363,0",100356
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,PANKO BOLSA 1 KG,INDIRECTO,"13,000000","2063,0",26819
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,SALSA DULCE TINETA,INDIRECTO,"1,000000","33898,0",33898
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,SOYA KIKKOMAN TINETA,INDIRECTO,"1,000000","56250,0",56250
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,VINAGRE PREPARADO TINETA,INDIRECTO,"1,000000","24283,0",24283
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,SESAMO BLANCO 1 KG,INDIRECTO,"1,000000","5313,0",5313
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,SESAMO NEGRO 1K G,INDIRECTO,"1,000000","6224,0",6224
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,PALITOS PAQUETE,INDIRECTO,"12,000000","2000,0",24000
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,CUBOS DE ALMENDRA 350 GRS,INDIRECTO,"1,000000","3615,0",3615
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,243 PLASTICO 200 UNIDADES,INDIRECTO,"2,000000","17000,0",34000
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,ALUSA 30 X1400 MTS,INDIRECTO,"1,000000","31125,0",31125
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,DEGUSTADOR 2 0 OZ CAJA,INDIRECTO,"1,000000","49688,0",49688
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,CEBOLLA MORADA KILO,INDIRECTO,"2,000000","2109,0",4218
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,CEBOLLIN DOCENA,INDIRECTO,"2,000000","8125,0",16250
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,CIBOULLETE DOCENA,INDIRECTO,"6,000000","3750,0",22500
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,PALTA HASS KILO,INDIRECTO,"15,000000","5500,0",82500
91833,6,Factura Electrónica,KAMI QUILICURA SPA,AV LO CRUZAT 0460,Quilicura,2024-06-01,BOLSA CAMISETA 40X50 BLANCA,INDIRECTO,"10,000000","1376,0",13760
92198,6,Factura Electrónica,FERBER SPA,BULNES 608  A,San Bernardo,2024-06-02,CEBOLLIN DOCENA,INDIRECTO,"1,000000","8125,0",8125
92198,6,Factura Electrónica,FERBER SPA,BULNES 608  A,San Bernardo,2024-06-02,CIBOULLETE DOCENA,INDIRECTO,"4,000000","3750,0",15000
92298,6,Factura Electrónica,YOBINSON EL BOSQUE SPA,Av. Padre Hurtado Nº 13280,El Bosque,2024-06-03,SERVILLETAS PAQUETE DUO,INDIRECTO,"2,000000","1022,0",2044
92298,6,Factura Electrónica,YOBINSON EL BOSQUE SPA,Av. Padre Hurtado Nº 13280,El Bosque,2024-06-03,NOVA PAQUETE X 2 UNIDADES,INDIRECTO,"1,000000","7363,0",7363
92459,6,Factura Electrónica,KAMI RENCA 2 SPA,AV BRASIL 7844,Renca Poniente,2024-06-05,CAMARON S CASCARA KG,INDIRECTO,"2,000000","7238,0",14476
92459,6,Factura Electrónica,KAMI RENCA 2 SPA,AV BRASIL 7844,Renca Poniente,2024-06-05,KANIKAMA KILO,INDIRECTO,"2,000000","2750,0",5500
92459,6,Factura Electrónica,KAMI RENCA 2 SPA,AV BRASIL 7844,Renca Poniente,2024-06-05,PECHUGA DESHUESADA KG,INDIRECTO,"30,000000","4225,0",126750
92459,6,Factura Electrónica,KAMI RENCA 2 SPA,AV BRASIL 7844,Renca Poniente,2024-06-05,REINETA SIN PIEL KILO,INDIRECTO,"5,000000","9000,0",45000
92459,6,Factura Electrónica,KAMI RENCA 2 SPA,AV BRASIL 7844,Renca Poniente,2024-06-05,HUEVO EN POLVO PAQUETE 500 GRS,INDIRECTO,"1,000000","4625,0",4625
92459,6,Factura Electrónica,KAMI RENCA 2 SPA,AV BRASIL 7844,Renca Poniente,2024-06-05,CHAMPINON TARRO 400 GRS,INDIRECTO,"4,000000","1613,0",6452
92459,6,Factura Electrónica,KAMI RENCA 2 SPA,AV BRASIL 7844,Renca Poniente,2024-06-05,PALMITOS TARRO ENTERO 800 GRS,INDIRECTO,"2,000000","4438,0",8876
92459,6,Factura Electrónica,KAMI RENCA 2 SPA,AV BRASIL 7844,Renca Poniente,2024-06-05,ARROZ MANGA 10 KG,INDIRECTO,"4,000000","14375,0",57500
92459,6,Factura Electrónica,KAMI RENCA 2 SPA,AV BRASIL 7844,Renca Poniente,2024-06-05,CEBOLLIN DOCENA,INDIRECTO,"1,000000","8125,0",8125
92459,6,Factura Electrónica,KAMI RENCA 2 SPA,AV BRASIL 7844,Renca Poniente,2024-06-05,PALTA HASS KILO,INDIRECTO,"10,000000","5500,0",55000
92459,6,Factura Electrónica,KAMI RENCA 2 SPA,AV BRASIL 7844,Renca Poniente,2024-06-05,QUESO CREMA 6 8 KG,INDIRECTO,"2,000000","45563,0",91126
92459,6,Factura Electrónica,KAMI RENCA 2 SPA,AV BRASIL 7844,Renca Poniente,2024-06-05,VINAGRE PREPARADO TINETA,INDIRECTO,"1,000000","24283,0",24283
92459,6,Factura Electrónica,KAMI RENCA 2 SPA,AV BRASIL 7844,Renca Poniente,2024-06-05,PANKO BOLSA 1 KG,INDIRECTO,"6,000000","2063,0",12378
92459,6,Factura Electrónica,KAMI RENCA 2 SPA,AV BRASIL 7844,Renca Poniente,2024-06-05,NORI 100 HOJAS GOLD,INDIRECTO,"3,000000","8363,0",25089
92459,6,Factura Electrónica,KAMI RENCA 2 SPA,AV BRASIL 7844,Renca Poniente,2024-06-05,PALITOS PAQUETE,INDIRECTO,"2,000000","2000,0",4000
92459,6,Factura Electrónica,KAMI RENCA 2 SPA,AV BRASIL 7844,Renca Poniente,2024-06-05,HARINA 1 KG,INDIRECTO,"4,000000","1325,0",5300
92459,6,Factura Electrónica,KAMI RENCA 2 SPA,AV BRASIL 7844,Renca Poniente,2024-06-05,243 PLASTICO 200 UNIDADES,INDIRECTO,"1,000000","17000,0",17000
92598,6,Factura Electrónica,KAMI ESTACION CENTRAL SPA,ALMIRANTE BLANCO ENCALADA Nro:2445,Estacion Central,2024-06-06,ATUN 500GRS,INDIRECTO,"1,000000","3745,0",3745
92598,6,Factura Electrónica,KAMI ESTACION CENTRAL SPA,ALMIRANTE BLANCO ENCALADA Nro:2445,Estacion Central,2024-06-06,CAMARON S CASCARA KG,INDIRECTO,"3,000000","7238,0",21714
92598,6,Factura Electrónica,KAMI ESTACION CENTRAL SPA,ALMIRANTE BLANCO ENCALADA Nro:2445,Estacion Central,2024-06-06,GYOSAS CERDO SHEN UNIDAD,INDIRECTO,"1,000000","4191,0",4191
92598,6,Factura Electrónica,KAMI ESTACION CENTRAL SPA,ALMIRANTE BLANCO ENCALADA Nro:2445,Estacion Central,2024-06-06,KANIKAMA KILO,INDIRECTO,"4,000000","2750,0",11000
92598,6,Factura Electrónica,KAMI ESTACION CENTRAL SPA,ALMIRANTE BLANCO ENCALADA Nro:2445,Estacion Central,2024-06-06,PECHUGA DESHUESADA KG,INDIRECTO,"12,000000","4225,0",50700
92598,6,Factura Electrónica,KAMI ESTACION CENTRAL SPA,ALMIRANTE BLANCO ENCALADA Nro:2445,Estacion Central,2024-06-06,REINETA SIN PIEL KILO,INDIRECTO,"3,000000","9000,0",27000
92598,6,Factura Electrónica,KAMI ESTACION CENTRAL SPA,ALMIRANTE BLANCO ENCALADA Nro:2445,Estacion Central,2024-06-06,SALMON FILETE TRIMD 3 4 PREMIUM KILO,INDIRECTO,"1,600000","14000,0",22400
92598,6,Factura Electrónica,KAMI ESTACION CENTRAL SPA,ALMIRANTE BLANCO ENCALADA Nro:2445,Estacion Central,2024-06-06,HUEVO EN POLVO PAQUETE 500 GRS,INDIRECTO,"2,000000","4625,0",9250
92598,6,Factura Electrónica,KAMI ESTACION CENTRAL SPA,ALMIRANTE BLANCO ENCALADA Nro:2445,Estacion Central,2024-06-06,CHOCLO TARRO 400 GRS,INDIRECTO,"2,000000","1041,0",2082
92598,6,Factura Electrónica,KAMI ESTACION CENTRAL SPA,ALMIRANTE BLANCO ENCALADA Nro:2445,Estacion Central,2024-06-06,CHAMPINON TARRO 400 GRS,INDIRECTO,"3,000000","1613,0",4839
92598,6,Factura Electrónica,KAMI ESTACION CENTRAL SPA,ALMIRANTE BLANCO ENCALADA Nro:2445,Estacion Central,2024-06-06,PALMITOS TARRO ENTERO 800 GRS,INDIRECTO,"2,000000","4438,0",8876
92598,6,Factura Electrónica,KAMI ESTACION CENTRAL SPA,ALMIRANTE BLANCO ENCALADA Nro:2445,Estacion Central,2024-06-06,ACEITE VEGETAL 900 CC,INDIRECTO,"8,000000","2218,0",17744
92598,6,Factura Electrónica,KAMI ESTACION CENTRAL SPA,ALMIRANTE BLANCO ENCALADA Nro:2445,Estacion Central,2024-06-06,ARROZ MANGA 10 KG,INDIRECTO,"5,000000","14375,0",71875
92598,6,Factura Electrónica,KAMI ESTACION CENTRAL SPA,ALMIRANTE BLANCO ENCALADA Nro:2445,Estacion Central,2024-06-06,CEBOLLA MORADA KILO,INDIRECTO,"1,000000","2109,0",2109
92598,6,Factura Electrónica,KAMI ESTACION CENTRAL SPA,ALMIRANTE BLANCO ENCALADA Nro:2445,Estacion Central,2024-06-06,CEBOLLIN DOCENA,INDIRECTO,"1,000000","8125,0",8125
92598,6,Factura Electrónica,KAMI ESTACION CENTRAL SPA,ALMIRANTE BLANCO ENCALADA Nro:2445,Estacion Central,2024-06-06,CIBOULLETE DOCENA,INDIRECTO,"1,000000","3750,0",3750
92598,6,Factura Electrónica,KAMI ESTACION CENTRAL SPA,ALMIRANTE BLANCO ENCALADA Nro:2445,Estacion Central,2024-06-06,PALTA HASS KILO,INDIRECTO,"10,000000","5500,0",55000
92598,6,Factura Electrónica,KAMI ESTACION CENTRAL SPA,ALMIRANTE BLANCO ENCALADA Nro:2445,Estacion Central,2024-06-06,QUESO CREMA 6 8 KG,INDIRECTO,"2,000000","45563,0",91126
92598,6,Factura Electrónica,KAMI ESTACION CENTRAL SPA,ALMIRANTE BLANCO ENCALADA Nro:2445,Estacion Central,2024-06-06,PANKO BOLSA 1 KG,INDIRECTO,"5,000000","2063,0",10315
